action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,15138146,[],CHEMBL3378917,Inhibition of RET C634R mutant (unknown origin) expressed in rat RAT1 cells assessed as reduction in Tyr1062 phosphorylation at 0.5 to 10 uM incubated for 2 hrs by immunoblotting method,B,P07949,C634R,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1cc(NC(=O)Cc2ccc(-c3ccc4nccn4c3)cc2)no1,,,CHEMBL3351388,Eur J Med Chem,2014,"{'bei': '17.63', 'le': '0.32', 'lle': '2.13', 'sei': '9.12'}",CHEMBL3329397,,CHEMBL3329397,6.60,0,http://www.openphacts.org/units/Nanomolar,2255981,=,1,1,=,,IC50,nM,,250.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.25
,,15138147,[],CHEMBL3378917,Inhibition of RET C634R mutant (unknown origin) expressed in rat RAT1 cells assessed as reduction in Tyr1062 phosphorylation at 0.5 to 10 uM incubated for 2 hrs by immunoblotting method,B,P07949,C634R,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1cc(NC(=O)Cc2cccc(Oc3ccc4nccn4n3)c2)no1,,,CHEMBL3351388,Eur J Med Chem,2014,"{'bei': '14.31', 'le': '0.26', 'lle': '1.61', 'sei': '5.92'}",CHEMBL3329404,,CHEMBL3329404,5.60,0,http://www.openphacts.org/units/Nanomolar,2255988,=,1,1,=,,IC50,nM,,2500.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,2.5
,,15237682,[],CHEMBL3423965,Inhibition of human Ret V804L mutant by millipore radiometric assay,B,P07949,V804L,BAO_0000190,BAO_0000357,single protein format,O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,,,CHEMBL3421533,J Med Chem,2015,"{'bei': '13.38', 'le': '0.24', 'lle': '1.60', 'sei': '7.01'}",CHEMBL3422092,,CHEMBL3422092,6.60,0,http://www.openphacts.org/units/Nanomolar,2294551,=,1,1,=,,IC50,nM,,250.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,250.0
,,15237683,[],CHEMBL3423966,Inhibition of human Ret V804M mutant by millipore radiometric assay,B,P07949,V804M,BAO_0000190,BAO_0000357,single protein format,O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,,,CHEMBL3421533,J Med Chem,2015,"{'bei': '13.28', 'le': '0.24', 'lle': '1.55', 'sei': '6.96'}",CHEMBL3422092,,CHEMBL3422092,6.55,0,http://www.openphacts.org/units/Nanomolar,2294551,=,1,1,=,,IC50,nM,,280.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,280.0
,,15237684,[],CHEMBL3423967,Inhibition of human Ret by millipore radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,,,CHEMBL3421533,J Med Chem,2015,"{'bei': '11.25', 'le': '0.20', 'lle': '0.55', 'sei': '5.90'}",CHEMBL3422092,,CHEMBL3422092,5.55,0,http://www.openphacts.org/units/Nanomolar,2294551,=,1,1,=,,IC50,nM,,2800.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,2800.0
,,15247900,[],CHEMBL3428795,Inhibition of RET (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,,,CHEMBL3425502,J Med Chem,2015,"{'bei': '14.73', 'le': '0.32', 'lle': '2.57', 'sei': '11.16'}",CHEMBL24828,VANDETANIB,CHEMBL24828,7.00,0,http://www.openphacts.org/units/Nanomolar,2297626,=,1,1,=,,IC50,nM,,100.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,100.0
,,15247901,[],CHEMBL3428795,Inhibition of RET (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,,,CHEMBL3425502,J Med Chem,2015,"{'bei': '16.55', 'le': '0.31', 'lle': '2.76', 'sei': '8.40'}",CHEMBL2105717,CABOZANTINIB,CHEMBL2105717,8.30,0,http://www.openphacts.org/units/Nanomolar,2297627,=,1,1,=,,IC50,nM,,5.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,5.0
,,15247902,[],CHEMBL3428795,Inhibition of RET (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,,CHEMBL3425502,J Med Chem,2015,"{'bei': '17.69', 'le': '0.35', 'lle': '2.67', 'sei': '8.90'}",CHEMBL1336,SORAFENIB,CHEMBL1336,8.22,0,http://www.openphacts.org/units/Nanomolar,2297628,=,1,1,=,,IC50,nM,,6.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,6.0
,,15247903,[],CHEMBL3428795,Inhibition of RET (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,,,CHEMBL3425502,J Med Chem,2015,"{'bei': '16.71', 'le': '0.31', 'lle': '3.33', 'sei': '8.62'}",CHEMBL535,SUNITINIB,CHEMBL535,6.66,0,http://www.openphacts.org/units/Nanomolar,2297629,=,1,1,=,,IC50,nM,,220.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,220.0
,,15247905,[],CHEMBL3428795,Inhibition of RET (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,,,CHEMBL3425502,J Med Chem,2015,"{'bei': '18.87', 'le': '0.34', 'lle': '3.01', 'sei': '8.93'}",CHEMBL572881,MOTESANIB,CHEMBL572881,7.05,0,http://www.openphacts.org/units/Nanomolar,2297631,=,1,1,=,,IC50,nM,,90.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,90.0
,,15247906,[],CHEMBL3428795,Inhibition of RET (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,,,CHEMBL3425502,J Med Chem,2015,"{'bei': '14.25', 'le': '0.27', 'lle': '3.13', 'sei': '11.54'}",CHEMBL1171837,PONATINIB,CHEMBL1171837,7.59,0,http://www.openphacts.org/units/Nanomolar,2297632,=,1,1,=,,IC50,nM,,25.8,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,25.8
,,15247910,[],CHEMBL3428926,Inhibition of RET (unknown origin) assessed as decrease in autophoshorylation,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,,,CHEMBL3425502,J Med Chem,2015,"{'bei': '16.69', 'le': '0.31', 'lle': '3.32', 'sei': '8.61'}",CHEMBL535,SUNITINIB,CHEMBL535,6.65,0,http://www.openphacts.org/units/Nanomolar,2297629,=,1,1,=,,IC50,nM,,224.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,224.0
,,15247911,[],CHEMBL3428927,Inhibition of RET (unknown origin) V804 mutant,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,,,CHEMBL3425502,J Med Chem,2015,"{'bei': '14.03', 'le': '0.26', 'lle': '3.01', 'sei': '11.36'}",CHEMBL1171837,PONATINIB,CHEMBL1171837,7.47,0,http://www.openphacts.org/units/Nanomolar,2297632,=,1,1,=,,IC50,nM,,33.9,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,33.9
,,15247912,[],CHEMBL3428928,Inhibition of wild type RET (unknown origin) by cellular phosphorylation assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,,,CHEMBL3425502,J Med Chem,2015,"{'bei': '19.23', 'le': '0.35', 'lle': '3.14', 'sei': '9.10'}",CHEMBL572881,MOTESANIB,CHEMBL572881,7.18,0,http://www.openphacts.org/units/Nanomolar,2297631,=,1,1,=,,IC50,nM,,66.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,66.0
,,15616216,[],CHEMBL3583139,Inhibition of Tel-fused RET (unknown origin) expressed in mouse BA/F3 cells after 48 hrs by luciferase reporter gene assay in absence of recombinant mouse IL3,B,,,BAO_0000190,BAO_0000219,cell-based format,OC1CCN(c2cc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)ccn2)CC1,,,CHEMBL3580662,ACS Med Chem Lett,2015,"{'bei': '11.39', 'le': '0.21', 'lle': '0.99', 'sei': '7.48'}",CHEMBL3582442,,CHEMBL3582442,5.22,0,http://www.openphacts.org/units/Nanomolar,2483389,=,1,1,=,,IC50,nM,,6000.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,6.0
,,15616217,[],CHEMBL3583139,Inhibition of Tel-fused RET (unknown origin) expressed in mouse BA/F3 cells after 48 hrs by luciferase reporter gene assay in absence of recombinant mouse IL3,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CN1CCN(c2cc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)ccn2)CC1,,,CHEMBL3580662,ACS Med Chem Lett,2015,"{'bei': '10.83', 'le': '0.20', 'lle': '1.95', 'sei': '6.03'}",CHEMBL3582441,,CHEMBL3582441,5.43,0,http://www.openphacts.org/units/Nanomolar,2483388,=,1,1,=,,IC50,nM,,3700.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,3.7
,,15616218,[],CHEMBL3583139,Inhibition of Tel-fused RET (unknown origin) expressed in mouse BA/F3 cells after 48 hrs by luciferase reporter gene assay in absence of recombinant mouse IL3,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cccc([C@H]2CCCN2c2ccc3ncc(-c4ccccn4)n3n2)c1,,,CHEMBL3580662,ACS Med Chem Lett,2015,"{'bei': '14.18', 'le': '0.26', 'lle': '0.83', 'sei': '11.00'}",CHEMBL3582439,,CHEMBL3582439,5.10,0,http://www.openphacts.org/units/Nanomolar,2483386,=,1,1,=,,IC50,nM,,8000.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,8.0
,,15616219,[],CHEMBL3583139,Inhibition of Tel-fused RET (unknown origin) expressed in mouse BA/F3 cells after 48 hrs by luciferase reporter gene assay in absence of recombinant mouse IL3,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(-c2cnc3ccc(NCc4ccccc4)nn23)cc1,,,CHEMBL3580662,ACS Med Chem Lett,2015,"{'bei': '16.32', 'le': '0.29', 'lle': '1.43', 'sei': '8.04'}",CHEMBL3582427,,CHEMBL3582427,5.31,0,http://www.openphacts.org/units/Nanomolar,2483373,=,1,1,=,,IC50,nM,,4900.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,4.9
,,15655414,[],CHEMBL3598605,Inhibition of RET (unknown origin) using ATP and 5FAM tagged TrkA peptide substrate incubated for 60 mins by microfluidics assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2cncc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)n2)cc1,,,CHEMBL3596123,Medchemcomm,2014,"{'bei': '14.92', 'le': '0.28', 'lle': '0.98', 'sei': '6.15'}",CHEMBL3596862,,CHEMBL3596862,6.85,0,http://www.openphacts.org/units/Nanomolar,2489946,=,1,1,=,,IC50,nM,,140.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.14
,,15655415,[],CHEMBL3598605,Inhibition of RET (unknown origin) using ATP and 5FAM tagged TrkA peptide substrate incubated for 60 mins by microfluidics assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2cccc(Oc3cncc(-c4ccsc4)n3)c2)no1,,,CHEMBL3596123,Medchemcomm,2014,"{'bei': '15.89', 'le': '0.30', 'lle': '0.99', 'sei': '6.77'}",CHEMBL3596868,,CHEMBL3596868,6.92,0,http://www.openphacts.org/units/Nanomolar,2489952,=,1,1,=,,IC50,nM,,120.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.12
,,15655416,[],CHEMBL3598605,Inhibition of RET (unknown origin) using ATP and 5FAM tagged TrkA peptide substrate incubated for 60 mins by microfluidics assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2cccc(Oc3cncc(-c4ccc(S(C)(=O)=O)cc4)n3)c2)no1,,,CHEMBL3596123,Medchemcomm,2014,"{'bei': '13.16', 'le': '0.25', 'lle': '1.41', 'sei': '4.90'}",CHEMBL3596873,,CHEMBL3596873,6.68,0,http://www.openphacts.org/units/Nanomolar,2489957,=,1,1,=,,IC50,nM,,210.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.21
,,15655417,[],CHEMBL3598605,Inhibition of RET (unknown origin) using ATP and 5FAM tagged TrkA peptide substrate incubated for 60 mins by microfluidics assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(-c2cncc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)n2)cn1,,,CHEMBL3596123,Medchemcomm,2014,"{'bei': '14.95', 'le': '0.28', 'lle': '1.88', 'sei': '5.40'}",CHEMBL3596879,,CHEMBL3596879,6.48,0,http://www.openphacts.org/units/Nanomolar,2489963,=,1,1,=,,IC50,nM,,330.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.33
,,15655418,[],CHEMBL3598605,Inhibition of RET (unknown origin) using ATP and 5FAM tagged TrkA peptide substrate incubated for 60 mins by microfluidics assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2cccc(Oc3cncc(-c4ccc(F)cc4)n3)c2)no1,,,CHEMBL3596123,Medchemcomm,2014,"{'bei': '16.21', 'le': '0.30', 'lle': '1.25', 'sei': '7.10'}",CHEMBL3596889,,CHEMBL3596889,7.25,0,http://www.openphacts.org/units/Nanomolar,2489973,=,1,1,=,,IC50,nM,,56.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.056
,,15655419,[],CHEMBL3598605,Inhibition of RET (unknown origin) using ATP and 5FAM tagged TrkA peptide substrate incubated for 60 mins by microfluidics assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(-c2cncc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)no4)cc3)n2)cn1,,,CHEMBL3596123,Medchemcomm,2014,"{'bei': '17.25', 'le': '0.32', 'lle': '2.73', 'sei': '6.50'}",CHEMBL3596892,,CHEMBL3596892,7.20,0,http://www.openphacts.org/units/Nanomolar,2489976,=,1,1,=,,IC50,nM,,63.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.063
,,15655420,[],CHEMBL3598605,Inhibition of RET (unknown origin) using ATP and 5FAM tagged TrkA peptide substrate incubated for 60 mins by microfluidics assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(-c2cncc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4C)cc3)n2)cn1,,,CHEMBL3596123,Medchemcomm,2014,"{'bei': '16.71', 'le': '0.31', 'lle': '2.97', 'sei': '7.01'}",CHEMBL3596893,,CHEMBL3596893,7.19,0,http://www.openphacts.org/units/Nanomolar,2489977,=,1,1,=,,IC50,nM,,64.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.064
,,15685916,[],CHEMBL3606459,Inhibition of human RET,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,,,CHEMBL3603755,J Med Chem,2015,,CHEMBL3606021,,CHEMBL3606021,,0,http://www.openphacts.org/units/Nanomolar,2496286,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,10.0
,Not Determined,15736012,[],CHEMBL3627025,Inhibition of human RET pre-incubated for 30 mins at room temperature before substrate addition and measured 1 hr after substrate addition by cell free kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)cc(Nc2nccc(-n3cc(C)c(CN4CC[C@@H](O)C4)c3)n2)c1,,,CHEMBL3621069,Bioorg Med Chem Lett,2015,,CHEMBL3622924,,CHEMBL3622924,,0,,2505374,,1,0,,,IC50,,,,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,,,,
,,15736013,[],CHEMBL3627025,Inhibition of human RET pre-incubated for 30 mins at room temperature before substrate addition and measured 1 hr after substrate addition by cell free kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1CC(O)C1,,,CHEMBL3621069,Bioorg Med Chem Lett,2015,"{'bei': '16.37', 'le': '0.32', 'lle': '3.83', 'sei': '8.53'}",CHEMBL3622956,,CHEMBL3622956,7.17,0,http://www.openphacts.org/units/Nanomolar,2505406,=,1,1,=,,IC50,nM,,67.8,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,67.8
,,15736014,[],CHEMBL3627025,Inhibition of human RET pre-incubated for 30 mins at room temperature before substrate addition and measured 1 hr after substrate addition by cell free kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1CC[C@@H](O)C1,,,CHEMBL3621069,Bioorg Med Chem Lett,2015,"{'bei': '11.10', 'le': '0.21', 'lle': '1.29', 'sei': '5.97'}",CHEMBL3622957,,CHEMBL3622957,5.02,0,http://www.openphacts.org/units/Nanomolar,2505407,=,1,1,=,,IC50,nM,,9594.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,9594.0
,Not Determined,15736015,[],CHEMBL3627025,Inhibition of human RET pre-incubated for 30 mins at room temperature before substrate addition and measured 1 hr after substrate addition by cell free kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C)c(C)n4C)n2)cc1CN1CC(O)C1,,,CHEMBL3621069,Bioorg Med Chem Lett,2015,,CHEMBL3622958,,CHEMBL3622958,,0,,2505408,,1,0,,,IC50,,,,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,,,,
,,15736630,[],CHEMBL3625821,Inhibition of human recombinant Ret,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCNC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12,,,CHEMBL3621115,Bioorg Med Chem Lett,2015,"{'bei': '11.79', 'le': '0.23', 'lle': '1.34', 'sei': '5.14'}",CHEMBL3623375,,CHEMBL3623375,6.01,0,http://www.openphacts.org/units/Nanomolar,2505933,=,1,1,=,,IC50,nM,,986.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.986
,263074,16258773,[],CHEMBL3707688,"In Vitro Kinase Activity Assay: Compounds to be tested were dissolved in 100% DMSO in a range of concentrations from 10-8 to 10-3 M including negative control (DMSO), then diluted with Kinase Buffer (50 mM HEPES, pH 7.5, 1 mM EGTA, 10 mM MgCl2, 0.01% Tween-20, and 2 mM DTT, added fresh) to 4x the final concentration. The final curve included 11 concentrations (10-11 to 10-5 M) plus negative control DMSO tested in triplicate.Kinase and ATP concentrations necessary for optimal activity were determined in separate experiments. (Table 2). Briefly, increasing concentrations of kinase were incubated in a fixed concentration of ATP (200 uM) in Kinase Buffer to determine maximal activity at various time points (30-120 min). The concentration of kinase that resulted in maximal activity with the shortest incubation time was then incubated in Kinase Buffer with increasing concentrations of ATP.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](Cc1c(F)c(F)cc(F)c1F)Nc1cc[nH]c(=O)c1-c1nc2cc3c(cc2[nH]1)CN(CCN(C)C)C3=O,,,CHEMBL3639188,,2014,"{'bei': '15.58', 'le': '0.30', 'lle': '4.41', 'sei': '8.70'}",CHEMBL3671311,,CHEMBL3671311,8.45,0,http://www.openphacts.org/units/Nanomolar,2546663,=,37,1,=,,IC50,nM,,3.527,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,3.527
,263075,16263727,[],CHEMBL3707688,"In Vitro Kinase Activity Assay: Compounds to be tested were dissolved in 100% DMSO in a range of concentrations from 10-8 to 10-3 M including negative control (DMSO), then diluted with Kinase Buffer (50 mM HEPES, pH 7.5, 1 mM EGTA, 10 mM MgCl2, 0.01% Tween-20, and 2 mM DTT, added fresh) to 4x the final concentration. The final curve included 11 concentrations (10-11 to 10-5 M) plus negative control DMSO tested in triplicate.Kinase and ATP concentrations necessary for optimal activity were determined in separate experiments. (Table 2). Briefly, increasing concentrations of kinase were incubated in a fixed concentration of ATP (200 uM) in Kinase Buffer to determine maximal activity at various time points (30-120 min). The concentration of kinase that resulted in maximal activity with the shortest incubation time was then incubated in Kinase Buffer with increasing concentrations of ATP.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(Cc1cc(F)ccc1F)Nc1cc[nH]c(=O)c1-c1nc2cc3c(cc2[nH]1)C(=O)N(CCN(C)C)C3,,,CHEMBL3639188,,2014,"{'bei': '15.56', 'le': '0.29', 'lle': '4.12', 'sei': '8.12'}",CHEMBL3671318,,CHEMBL3671318,7.88,0,http://www.openphacts.org/units/Nanomolar,2546670,=,37,1,=,,IC50,nM,,13.07,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,13.07
,263073,16292547,[],CHEMBL3707688,"In Vitro Kinase Activity Assay: Compounds to be tested were dissolved in 100% DMSO in a range of concentrations from 10-8 to 10-3 M including negative control (DMSO), then diluted with Kinase Buffer (50 mM HEPES, pH 7.5, 1 mM EGTA, 10 mM MgCl2, 0.01% Tween-20, and 2 mM DTT, added fresh) to 4x the final concentration. The final curve included 11 concentrations (10-11 to 10-5 M) plus negative control DMSO tested in triplicate.Kinase and ATP concentrations necessary for optimal activity were determined in separate experiments. (Table 2). Briefly, increasing concentrations of kinase were incubated in a fixed concentration of ATP (200 uM) in Kinase Buffer to determine maximal activity at various time points (30-120 min). The concentration of kinase that resulted in maximal activity with the shortest incubation time was then incubated in Kinase Buffer with increasing concentrations of ATP.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](Cc1c(F)c(F)cc(F)c1F)Nc1cc[nH]c(=O)c1-c1nc2cc3c(cc2[nH]1)C(=O)N(CCN(C)C)C3=O,,,CHEMBL3639188,,2014,"{'bei': '13.63', 'le': '0.26', 'lle': '3.91', 'sei': '6.65'}",CHEMBL3671310,,CHEMBL3671310,7.59,0,http://www.openphacts.org/units/Nanomolar,2546662,=,37,1,=,,IC50,nM,,25.82,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,25.82
,263072,16304347,[],CHEMBL3707688,"In Vitro Kinase Activity Assay: Compounds to be tested were dissolved in 100% DMSO in a range of concentrations from 10-8 to 10-3 M including negative control (DMSO), then diluted with Kinase Buffer (50 mM HEPES, pH 7.5, 1 mM EGTA, 10 mM MgCl2, 0.01% Tween-20, and 2 mM DTT, added fresh) to 4x the final concentration. The final curve included 11 concentrations (10-11 to 10-5 M) plus negative control DMSO tested in triplicate.Kinase and ATP concentrations necessary for optimal activity were determined in separate experiments. (Table 2). Briefly, increasing concentrations of kinase were incubated in a fixed concentration of ATP (200 uM) in Kinase Buffer to determine maximal activity at various time points (30-120 min). The concentration of kinase that resulted in maximal activity with the shortest incubation time was then incubated in Kinase Buffer with increasing concentrations of ATP.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](Cc1c(F)c(F)cc(F)c1F)Nc1cc[nH]c(=O)c1-c1nc2cc3c(cc2[nH]1)CN(C1CCN(C)CC1)C3=O,,,CHEMBL3639188,,2014,"{'bei': '14.46', 'le': '0.27', 'lle': '3.65', 'sei': '8.47'}",CHEMBL3671309,,CHEMBL3671309,8.22,0,http://www.openphacts.org/units/Nanomolar,2546661,=,37,1,=,,IC50,nM,,5.977,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,5.977
